epoch,Hypnogram,Confidence
74,N3,0.9521095651197033
75,N3,0.956877079652434
76,N3,0.958909682891658
77,N3,0.9641201011767516
78,N3,0.9814579008106114
79,N3,0.9890680974478994
80,N3,0.9961425187213763
81,N3,0.9967293446377283
82,N3,0.9978570520711297
83,N3,0.9975972574484906
84,N3,0.9988853192422319
85,N3,0.9979399035372111
86,N3,0.9980609094012967
87,N3,0.9989337984917316
88,N3,0.9990302953668085
89,N3,0.9985708925423993
90,N3,0.9985358542270838
91,N3,0.9988385479796719
92,N3,0.9983531660340276
93,N3,0.998961599685013
94,N3,0.9985676236021075
95,N3,0.9983680060737963
96,N3,0.9992812173949464
97,N3,0.9992811727964777
98,N3,0.9991143233848249
99,N3,0.9989599491416243
100,N3,0.9989459304961169
101,N3,0.9988151886003752
102,N3,0.9990285002966586
103,N3,0.9993373799445974
104,N3,0.9986210532759151
105,N3,0.9985697366647008
106,N3,0.9986369639109481
107,N3,0.9981383306089588
108,N3,0.9975951730000904
109,N3,0.9988880172430044
110,N3,0.9974260980853984
111,N3,0.9980466514367043
112,N3,0.9984163331158544
113,N3,0.9988077907802423
114,N3,0.9987973292047406
115,N3,0.9990009871525862
116,N3,0.9986518833853121
117,N3,0.9979123385478839
118,N3,0.9983983798127087
119,N3,0.998803212059881
120,N3,0.9990331919719735
121,N3,0.9986699849108904
122,N3,0.9983509035870023
123,N3,0.9988712261797194
124,N3,0.9988512251218455
125,N3,0.998809445713515
126,N3,0.9981650114373267
127,N3,0.9961962455405895
128,N3,0.9927915852948029
129,W,0.7457617412197892
130,N3,0.46455911882950107
131,N2,0.5544717389950015
132,N2,0.605295935534871
133,N2,0.8065153293704879
134,N2,0.7786164947846499
135,N2,0.7699871295053725
136,N2,0.7995176866288702
137,N2,0.8684745792546247
138,N2,0.8959224372276215
139,N2,0.934354943295474
140,N2,0.8927474569792351
141,N2,0.6839238768155006
142,N2,0.8036738173244058
143,N2,0.8145863324711589
144,N2,0.8346711869062677
145,N2,0.8778655439445016
146,N2,0.9595892198278416
147,N2,0.9375789067194056
148,N2,0.8797963479270019
149,N2,0.7807654702281677
150,N2,0.7021557871270784
151,N2,0.8906493451944304
152,W,0.9593076354700749
153,W,0.9364406674644957
154,W,0.9888146011453697
155,W,0.9708877927127018
156,N1,0.823178153919101
157,N1,0.505311734873916
158,N2,0.5937324018646264
159,N2,0.6236622707340175
160,N2,0.9492880110169272
161,N2,0.8007279202391111
162,N2,0.8717255748632488
163,N2,0.5995156559700012
164,N2,0.8687466995487862
165,N2,0.9050024034968859
166,N2,0.9504256528409928
167,N2,0.9707003462784928
168,N2,0.953059506969232
169,N2,0.9424113121899798
170,N2,0.8732611841218015
171,N2,0.8509080124432751
172,N2,0.785266091104743
173,N3,0.6756480094014353
174,N2,0.8711220443635138
175,N2,0.847070177994276
176,N3,0.54563308974209
177,N3,0.5046375028780035
178,N3,0.8004878229642514
179,N3,0.8956408757342658
180,N3,0.8260123514156769
181,N3,0.8396916997052389
182,N3,0.8419721563892386
183,N3,0.9096146778642195
184,N3,0.8868249328864481
185,N3,0.9102001827644794
186,N3,0.9562003732067422
187,N3,0.9407866225635275
188,N3,0.9631906506264165
189,N3,0.9523017392472402
190,N3,0.9719693314251162
191,N3,0.977116487405853
192,N3,0.9831693931596902
193,N3,0.9784224842922826
194,N3,0.9903683150130981
195,N3,0.9913746614046671
196,N3,0.9898544770696966
197,N3,0.9936178546398379
198,N3,0.9924254613191859
199,N3,0.9958402008838791
200,N3,0.9962604216038933
201,N3,0.9976853345090001
202,N3,0.9959569221148965
203,N3,0.9960785666054716
204,N3,0.9968291552652947
205,N3,0.9964593210203477
206,N3,0.9929203659150425
207,N3,0.9932328223808242
208,N3,0.996284659198278
209,N3,0.9975440812219776
210,N3,0.9980226042606967
211,N3,0.9978946791340718
212,N3,0.9988913014613324
213,N3,0.9989631059076808
214,N3,0.9983385535426493
215,N3,0.9971554521599002
216,N3,0.9984611878985352
217,N3,0.9918162667130516
218,N3,0.9938788115353332
219,N3,0.6548074858748862
220,N3,0.8427415595880469
221,N2,0.5365892632767967
222,N2,0.6465313441888844
223,N2,0.8964486087534218
224,N2,0.8712115483956778
225,N2,0.933424700791231
226,N2,0.9347413970511729
227,N2,0.9569853981334957
228,N2,0.8885748302523677
229,N2,0.9354488564077795
230,N2,0.8253255070776211
231,N2,0.7979453903618193
232,N2,0.9004439265041622
233,N2,0.9402460923258527
234,N2,0.8569091758409304
235,N2,0.9338043688171604
236,N2,0.9495751919886969
237,N2,0.8354759402827517
238,N2,0.8855039153546402
239,N2,0.9402310423929009
240,N2,0.8907942458549344
241,N2,0.8085512491084601
242,N2,0.8909630830347978
243,N2,0.9242304300625784
244,N2,0.9290456993995033
245,N2,0.927011434053929
246,N2,0.9079841285980461
247,R,0.4313929856457314
248,R,0.436396501188878
249,R,0.6663915507312376
250,R,0.5824904464966831
251,R,0.4686511920502652
252,W,0.5674178242111981
253,R,0.5119472446469847
254,R,0.7509295147333531
255,R,0.8447834101027025
256,R,0.8096299642708461
257,R,0.45680257866735435
258,R,0.5757801378551992
259,R,0.4367218442751019
260,R,0.7086800287154656
261,R,0.6899487335447728
262,R,0.8906212076464082
263,R,0.7828002268442187
264,R,0.9025935490088238
265,R,0.8520319564269854
266,R,0.7665050708683661
267,R,0.8150383795319701
268,R,0.8651447288175231
269,R,0.7377230056373745
270,R,0.759443737599422
271,R,0.5301233513704859
272,N2,0.4638502730336553
273,R,0.45927755471421744
274,N2,0.43166842042269077
275,R,0.48272089234493226
276,R,0.3559137354487331
277,R,0.6620051082988404
278,W,0.5108831580080815
279,W,0.48436930476244366
280,N1,0.4282142436741921
281,R,0.34009412014435514
282,R,0.5836757462257157
283,R,0.718102290882204
284,R,0.8170854096047031
285,R,0.8607684698118987
286,R,0.7427387149023023
287,R,0.8069517269193361
288,R,0.5110972423780713
289,R,0.6791526678604283
290,R,0.5957828222733225
291,N2,0.4645765538880247
292,R,0.6451978275250814
293,R,0.555217939153536
294,R,0.5967270138101177
295,N2,0.7777813664857457
296,N2,0.8570404326871378
297,N2,0.5232664253676377
298,N2,0.9067297664395176
299,N2,0.9439221226726391
300,W,0.6901833199857039
301,N2,0.4960042382338073
302,N2,0.8168968851221512
303,N2,0.5797892162266256
304,W,0.5184366441992367
305,N2,0.6806826415869309
306,N2,0.7739234146752906
307,N2,0.7518018926397876
308,N2,0.9659962415091425
309,N2,0.9159644871364812
310,N2,0.9655677345566036
311,N2,0.9602537010821489
312,N2,0.9535753605312478
313,N2,0.8277591608922313
314,N2,0.8621433435650666
315,N2,0.5101009589853867
316,N2,0.9301004559768971
317,N2,0.8030581799096437
318,N2,0.6360712782212619
319,N2,0.7628384963567527
320,N2,0.621237379998356
321,N2,0.8012075474722794
322,N3,0.6873379120470561
323,N3,0.6552691950994598
324,N3,0.7538501013034697
325,N3,0.9041989489152282
326,N3,0.7453811838377745
327,N3,0.8743817394748299
328,N3,0.8585246699366297
329,N3,0.9057765675158983
330,N3,0.7745928742251551
331,N3,0.7981037818689969
332,N3,0.7992777419305496
333,N3,0.8775532243843709
334,N3,0.9161664435721862
335,N2,0.5348470815135199
336,N3,0.5022538303219487
337,N2,0.5544354779053041
338,N3,0.5633305345107747
339,N3,0.8276459814562316
340,N3,0.899397326658584
341,N3,0.9123045550723334
342,N3,0.9324454053494928
343,N3,0.9625657487897075
344,N3,0.8845095404816486
345,N3,0.9711452979304754
346,N3,0.9402203715264961
347,N3,0.9911367931986466
348,N3,0.9772097963028843
349,N3,0.991482547949509
350,N3,0.9639932118063815
351,N3,0.9470682983495616
352,N3,0.937946574170392
353,N3,0.588639503254526
354,N2,0.5147322568851153
355,N2,0.7334536214958718
356,N2,0.82874056006135
357,N2,0.8988552246514341
358,N2,0.577387786856744
359,N2,0.8333037256298006
360,N2,0.907777674485792
361,N2,0.8805763501750372
362,N2,0.8601404025181667
363,N2,0.8843272020878611
364,N2,0.8207882683069159
365,N2,0.7339524987597608
366,N2,0.6118398567128999
367,N3,0.5430811097748377
368,N2,0.5847010515849496
369,N3,0.8829429429011741
370,N3,0.8897583813932971
371,N3,0.9458163774060078
372,N3,0.9591929735292204
373,N3,0.9709269224284894
374,N3,0.9272608908138256
375,N3,0.9582641234390523
376,N3,0.9543661090125338
377,N3,0.9694445369744203
378,N3,0.9771861676487228
379,N3,0.9874847756532099
380,N3,0.9879703736361931
381,N3,0.9876980310829383
382,N3,0.9817016509740718
383,N3,0.9828807239929407
384,N3,0.9938099367728894
385,N3,0.9870157787046322
386,N3,0.9936412236761955
387,N3,0.9861382449722923
388,N3,0.9899708708914599
389,N3,0.985937888717379
390,N3,0.9939397762664619
391,N3,0.9840799712302308
392,N3,0.9854370666449676
393,N3,0.9944139349640957
394,N3,0.9905647058931571
395,N3,0.9893425871300789
396,N3,0.9951787985694247
397,N3,0.9969560020233426
398,N3,0.9947729498484684
399,N3,0.9934418593838861
400,N3,0.9980177520040068
401,N3,0.99478512658729
402,N3,0.996552227447314
403,N3,0.9960104615074145
404,N3,0.9976101465818958
405,N3,0.9925982857908263
406,N3,0.9975002503755469
407,N3,0.9953675467426805
408,N3,0.9964332616165472
409,N3,0.9927095146715217
410,N3,0.9913642737017608
411,N3,0.9941314121876638
412,N3,0.9929470602550329
413,N3,0.9979062458528812
414,N3,0.9947627999762556
415,N3,0.9956858425877131
416,N3,0.9948338818865212
417,N3,0.9901752976397888
418,N3,0.4457440293104637
419,N3,0.6841068914098892
420,N3,0.6999710220498223
421,N2,0.8907697453432007
422,N2,0.8662655905084311
423,N2,0.8350010597876819
424,N2,0.8675614596472417
425,N2,0.773553994342449
426,N2,0.8999340131317939
427,N2,0.8976618219133243
428,N2,0.8746109374809746
429,N2,0.8270924549303349
430,N2,0.5426567498174123
431,N2,0.6150858648199756
432,R,0.5255906810224696
433,R,0.7984873995123271
434,R,0.885557313629303
435,R,0.8709234086631629
436,R,0.9451380827416997
437,R,0.8277318865453379
438,R,0.9217462410374508
439,R,0.9371122256149319
440,R,0.8738829869951376
441,R,0.5493711107788756
442,R,0.6637122148914055
443,R,0.623286369290679
444,R,0.667138526925632
445,R,0.7669852953565475
446,W,0.6623043450229608
447,R,0.4680208820990149
448,R,0.6542196982768109
449,R,0.8115790924434051
450,R,0.9519688634369157
451,R,0.9763744537142816
452,R,0.9591433727862424
453,R,0.9401142515466685
454,R,0.9557449863244601
455,R,0.9626961808042533
456,R,0.8898827662798872
457,R,0.9292343735120001
458,R,0.9260905188900737
459,R,0.915952139061806
460,R,0.9528417086473095
461,R,0.9549022220658193
462,R,0.8552992308465138
463,R,0.9244768835165148
464,R,0.9663771160698795
465,R,0.9205534514758679
466,R,0.9430453264886608
467,R,0.8600803102163117
468,R,0.9651429131279043
469,R,0.9712812399008703
470,R,0.9534456289824972
471,R,0.930859485314638
472,R,0.9261811936658431
473,R,0.9077643051338937
474,R,0.9040043640653073
475,R,0.8931351783878076
476,R,0.8897098835540734
477,R,0.4950754449051195
478,R,0.6864543761111025
479,R,0.6282562696458553
480,R,0.4788635780265553
481,R,0.6677506869259263
482,R,0.4696659955853494
483,R,0.39862756190233134
484,N2,0.5817360593436361
485,N2,0.7473095876722587
486,N2,0.7326043373892429
487,R,0.5866407789214021
488,N2,0.5847770794605179
489,N2,0.6416360007509064
490,W,0.8742537791121422
491,N1,0.7201399519582591
492,N1,0.4804842223323015
493,N2,0.5084298425976195
494,N2,0.7572838612134895
495,N2,0.35642164682029526
496,N2,0.572330396504816
497,N2,0.9347649034849708
498,N2,0.7914580608623207
499,N2,0.9453514190136325
500,N2,0.9003333780170233
501,N2,0.87058507690221
502,N2,0.9611175153515674
503,N2,0.9565392471166897
504,N2,0.9568323552618203
505,N2,0.9599508882186796
506,N2,0.9540782063630272
507,N2,0.9660746622211422
508,N2,0.9488103363602925
509,N2,0.9663314095356329
510,N2,0.9339866066575621
511,N2,0.9377684850855189
512,N2,0.925360026071692
513,N2,0.9002930108506662
514,N2,0.9299882408011335
515,N2,0.9317125324972912
516,N2,0.9393643985235594
517,N2,0.8540407700752016
518,N2,0.8289807920053789
519,N2,0.8993257554750146
520,N2,0.9038258799941109
521,N2,0.9339197656542388
522,N2,0.932707519589829
523,N2,0.8471168768842349
524,N2,0.9116170328080851
525,N2,0.9378821927306603
526,N2,0.9203804352122754
527,N2,0.9305022309723989
528,N2,0.9351003418412076
529,N2,0.9392890720186274
530,N2,0.8913673745913789
531,N2,0.9567166194835383
532,N2,0.945181284026692
533,N2,0.9086580423874214
534,N2,0.8776462882085212
535,N2,0.9574953714625954
536,N2,0.8866819164491527
537,W,0.4581236381859154
538,N2,0.9167510236281119
539,N2,0.7031980781958936
540,N2,0.9386589387322474
541,N2,0.9173203786502958
542,N2,0.9502540821896933
543,N2,0.9524924542383494
544,N2,0.9630174797751359
545,N2,0.8600286827904423
546,N2,0.9595089086970326
547,N2,0.9512103114750824
548,N2,0.9134333091472548
549,N2,0.8887075799422806
550,N2,0.8706885587415198
551,N2,0.8737706560460883
552,N2,0.8538767967672246
553,N2,0.7620096067301348
554,N2,0.9215447228232856
555,N2,0.8749226132390633
556,N2,0.9130186562763681
557,N2,0.8632262706274972
558,N2,0.821715755947728
559,N2,0.8760786528199523
560,N2,0.9134337017369984
561,N2,0.9370605258653144
562,N2,0.9255520728447215
563,N2,0.8686993613933697
564,N2,0.919628273333577
565,N2,0.8480223203014757
566,N2,0.9496244704899006
567,N2,0.9126656458231714
568,W,0.7800381196604763
569,N2,0.7131784973690061
570,N2,0.5007311094678398
571,N2,0.6281326478614323
572,W,0.8702437064040905
573,N2,0.5645991605892932
574,N2,0.8618157853681987
575,N2,0.8701240150276764
576,N2,0.9637571724878613
577,N2,0.9453208341642666
578,N2,0.935670942905598
579,N2,0.9674412938157946
580,N2,0.9659489911598812
581,N2,0.9425916610444356
582,N2,0.8867358966951003
583,N2,0.9268694843249471
584,N2,0.863906266897596
585,N2,0.8679242666348269
586,N2,0.9171953191449981
587,N2,0.9146624701212472
588,N2,0.815596393391886
589,N2,0.8854177441348093
590,N2,0.8917038196181115
591,N2,0.9150611785841065
592,N2,0.8053576960331498
593,N2,0.9271853732880341
594,N2,0.9129324790468157
595,N2,0.9356396709537547
596,N2,0.9059234249789755
597,N2,0.9625390780272617
598,N2,0.9025892170587354
599,N2,0.9160027105034333
600,N2,0.8181613218945248
601,N2,0.5150285118400242
602,N2,0.6845225703252406
603,N2,0.9253054193138367
604,N2,0.9326921507813839
605,N2,0.939369489275246
606,N2,0.959748611762359
607,N2,0.9662560190069547
608,N2,0.9560431893673571
609,N2,0.9672785021692596
610,N2,0.8961450309836456
611,N2,0.8905226596216191
612,N2,0.8334338530455546
613,N2,0.8601161119545173
614,N2,0.9377094781002285
615,N2,0.9588099286497169
616,N2,0.9374569492897454
617,N2,0.9668588471989733
618,N2,0.9724653068714508
619,N2,0.9858421938641997
620,N2,0.9610154462959763
621,N2,0.9666351929153285
622,N2,0.966122780725967
623,N2,0.91192933535956
624,N2,0.9612045556214263
625,N2,0.8085632995832649
626,N2,0.731324517768786
627,N2,0.8108858310784502
628,N2,0.8834834080580318
629,R,0.5151495190212573
630,R,0.7813793791469997
631,R,0.7337937311562901
632,R,0.8607166384582455
633,R,0.8998867645170542
634,R,0.9030912586128275
635,R,0.9161103544941892
636,R,0.8893522839670407
637,R,0.9322255223007697
638,R,0.775986013323241
639,R,0.8844936074589288
640,R,0.8067880642739332
641,R,0.695162097615406
642,R,0.7744117315398801
643,R,0.7437574865296157
644,R,0.8365239393709014
645,R,0.8576189661373673
646,R,0.7380626366619746
647,R,0.6459223556178382
648,R,0.9262165456047744
649,R,0.9545702003311286
650,R,0.9576334818258655
651,R,0.9613069733796963
652,R,0.9642208874757375
653,R,0.9575077359119382
654,R,0.9467125484667367
655,R,0.9220101510852564
656,R,0.8781476551937191
657,R,0.9193386729641245
658,R,0.8529254439494448
659,R,0.9205613821710997
660,R,0.8956506484745972
661,R,0.8908234613082163
662,R,0.8853313010601548
663,R,0.8872940805927623
664,R,0.8887808462496577
665,R,0.8799313756257211
666,R,0.9513332452295907
667,R,0.9135569522457078
668,R,0.7793820540710393
669,R,0.9079958360285759
670,R,0.973500312736061
671,R,0.943749649215268
672,R,0.9258250250702881
673,R,0.8016395127913865
674,R,0.862338581653092
675,R,0.8796251944345568
676,R,0.8641441490197326
677,R,0.9112692249522921
678,R,0.8763406424735092
679,W,0.5395482679811995
680,R,0.7581071578279815
681,R,0.7938470269519745
682,R,0.8451842533312125
683,R,0.8693992211510697
684,R,0.5891631684274325
685,R,0.44175600245316354
686,N2,0.6204314803679266
687,R,0.5142538646451753
688,N2,0.6287116673873692
689,N2,0.7025367746647871
690,N2,0.701068794757111
691,N2,0.4781720542005473
692,W,0.46253010791788784
693,N1,0.6507163242486774
694,N2,0.45053077825432464
695,N2,0.7158119752477433
696,N2,0.9585202269495888
697,N2,0.9738479726813389
698,N2,0.9732532847758998
699,N2,0.919619213174337
700,N2,0.9681761080403931
701,N2,0.9550652292985721
702,N2,0.9005368552689145
703,N2,0.9687338191394763
704,N2,0.9426188454868918
705,N2,0.8245984220017692
706,W,0.4676302697798079
707,N2,0.8893553001980419
708,N2,0.5936919639270171
709,N2,0.8570305851208037
710,N2,0.9016027383385604
711,N2,0.9653860284158303
712,N2,0.9468310693393058
713,N2,0.9733977431168095
714,N2,0.9700326470243891
715,N2,0.9514230090605735
716,N2,0.9425348057681332
717,N2,0.9432334244545649
718,N2,0.9612962688136804
719,N2,0.9434458239516055
720,N2,0.8980804722198348
721,N2,0.8964779324626718
722,N2,0.8746840645432934
723,N2,0.8439247421364656
724,N2,0.779006509603333
725,N2,0.7263729550262832
726,N2,0.8662715951321303
727,N2,0.6356616754704831
728,N2,0.6626914241126327
729,N2,0.5507322881964132
730,N2,0.799969342524658
731,N2,0.6545910970384371
732,N2,0.6926943094855139
733,N2,0.5924017847931441
734,N2,0.5530068397754047
735,N2,0.9015238384560293
736,N2,0.7908304861014984
737,N2,0.5110365165999552
738,N2,0.5809008076652402
739,N2,0.5149359868009562
740,N3,0.5213769854176623
741,N2,0.5735738754450803
742,N3,0.6973897910741913
743,N3,0.5267698805828644
744,N2,0.5153340974077634
745,N2,0.6940373218265585
746,N2,0.8584888585127811
747,N2,0.8605556222499011
748,N2,0.839597651769745
749,N2,0.9289079407920234
750,N2,0.8255339503680262
751,N2,0.8535707616723505
752,N2,0.7667841085783506
753,N2,0.6394405934950739
754,N2,0.42165360196671253
755,N2,0.7816723517431949
756,N2,0.8366693935262546
757,N2,0.6754214931484059
758,N2,0.8231836155633373
759,N2,0.8685611927110559
760,N2,0.6569034411949694
761,N2,0.8827316372996584
762,N2,0.8347383671993934
763,N2,0.8836098226344608
764,N2,0.9011316781450991
765,N2,0.6044306003973168
766,N2,0.8524151338081917
767,N2,0.8409927196292715
768,N2,0.8933566739700617
769,N2,0.5664332165787089
770,N2,0.7611160012449075
771,N2,0.8857580649828006
772,N2,0.8394476142495121
773,N2,0.7481230662207102
774,N2,0.9410445307189514
775,N2,0.8552715378649982
776,N2,0.8747622052949433
777,N2,0.9121371389770077
778,N2,0.8672374071190555
779,N2,0.6658040015756094
780,N2,0.8069442148511081
781,W,0.7783334856151397
782,W,0.883004932667936
783,N2,0.7063005378263868
784,N2,0.692769859602527
785,N2,0.5976349228829743
786,N2,0.8799415954870375
787,N2,0.8068603720635409
788,N2,0.8056902304812028
789,N2,0.6569563085605181
790,N2,0.6872513920510511
791,R,0.5677214472460911
792,R,0.4920515727256457
793,R,0.7378571237739335
794,R,0.8797468838452398
795,R,0.7662290958353455
796,R,0.7673362005918747
797,R,0.7669755728033301
798,R,0.7934959081877386
799,R,0.7841487976527386
800,R,0.8900712379980146
801,R,0.9186316063157705
802,R,0.8518484056239601
803,R,0.8039179632771881
804,R,0.9059774450052089
805,R,0.8230642799018524
806,R,0.9067131336916593
807,R,0.8055262671804492
808,R,0.8650701784880878
809,R,0.8578046120328213
810,R,0.8660218580429366
811,R,0.4180047573487546
812,N1,0.39332230547021724
813,N1,0.6197467267993879
814,R,0.4289941687699684
815,R,0.6090684471074591
816,R,0.7951509144264374
817,R,0.8831543814840241
818,R,0.8326824686698897
819,R,0.7942866221902709
820,R,0.6426263587692529
821,R,0.7770021455779066
822,R,0.7917014763189655
823,R,0.7945934474637188
824,R,0.8186931077880601
825,R,0.7273440648185968
826,R,0.7614277733065404
827,R,0.7239224087746617
828,R,0.7656596238935559
829,R,0.5772466152664972
830,R,0.8267586727140035
831,R,0.7489252588349175
832,R,0.6925596036255575
833,R,0.8787476399231572
834,R,0.8339157247258886
835,R,0.8362251717115724
836,R,0.8431478480090997
837,R,0.8598134857012526
838,R,0.9205171315393047
839,R,0.8419476758983656
840,R,0.6485504863922076
841,R,0.7044316202068566
842,R,0.580985627194594
843,R,0.6168913238915157
844,R,0.6486496166008753
845,N2,0.5775620367672254
846,N2,0.4158735672932807
847,N2,0.5632867416266697
848,N2,0.7435800601068748
849,N2,0.9179241072445896
850,N2,0.9223916721631494
851,N2,0.8529449827605032
852,N2,0.9172166880260577
853,N2,0.9634516140587922
854,N2,0.913575601134158
855,N2,0.7121713727113933
856,N2,0.8901987435466362
857,N2,0.8892087394853171
858,N2,0.866259848685777
859,N2,0.97849646396543
860,N2,0.9628372089774804
861,N2,0.9397594347156821
862,N2,0.9505579845015135
863,N2,0.949153251946363
864,N2,0.9536735524224711
865,N2,0.9264501961326795
866,N2,0.9270913210817764
867,N2,0.8919298979955065
868,N2,0.9621574045972379
869,N2,0.9217958483023933
870,W,0.49477308920403423
871,N2,0.7864285912289413
872,N2,0.8628459525015866
873,N2,0.8226860930156011
874,N2,0.6375621228191864
875,N2,0.8134077465514215
876,N2,0.6981850581741523
877,N1,0.3771822338978213
878,N2,0.4919182984274716
879,N1,0.49852223869641726
880,N2,0.7388655531474041
881,N2,0.9171770560721009
882,N2,0.9478543215590202
883,N2,0.9301024749104446
884,N2,0.963507736633448
885,N2,0.9716666294770441
886,N2,0.9705933755368482
887,N2,0.9546600486750955
888,N2,0.8305792263376062
889,N2,0.8409430273265999
890,N2,0.48483886399771636
891,N2,0.6334937549992367
892,N2,0.5725342666183731
893,N2,0.6019940524727748
894,N1,0.7729782183080246
895,N2,0.965335268755287
896,N2,0.8776819544796779
897,N2,0.9776094612865868
898,N2,0.972728344315509
899,N2,0.9831318832693249
900,N2,0.9775736905417921
901,N2,0.9643126156623345
902,N2,0.9154097212947315
903,N2,0.9599573169656991
904,N2,0.9355522493434771
905,N2,0.9385232063052762
906,N2,0.9309943223697419
907,N2,0.8782925814282728
908,N2,0.7230143854697304
909,N2,0.845073473685134
910,N2,0.7568502199062086
911,N2,0.7296304791030092
912,N2,0.8941597091715551
913,N2,0.9286422606479304
914,N2,0.9370911661984376
915,N2,0.9582535927931343
916,N2,0.930389287382196
917,N2,0.9301220012022469
918,N2,0.8186824162522591
919,N2,0.43615326193366327
920,N2,0.8111348311762749
921,N2,0.9043549610588428
922,N2,0.887312832128466
923,N2,0.9361227824317194
924,N2,0.9218676996658879
925,N2,0.9010458548173739
926,N2,0.9307048067334601
927,N2,0.92547656592254
928,N2,0.8525180336925572
929,N2,0.8153390792220394
930,N2,0.7453358102595319
931,W,0.5011580658905229
932,N2,0.9383565590874038
933,N2,0.888732621522332
934,N2,0.9262967991526423
935,N2,0.9077376456456828
936,N2,0.9484230556515435
937,N2,0.9213151947180144
938,N2,0.8862854081591883
939,N2,0.8340841652827082
940,W,0.3969767007606951
941,N2,0.6428577304323162
942,N2,0.6065448211740444
943,N2,0.8347285536204364
944,R,0.5066830539649527
945,N2,0.7564601777001587
946,R,0.6043317486661907
947,R,0.7515305073167303
948,R,0.7314248091811625
949,R,0.8928264136919887
950,R,0.9096771685879969
951,R,0.8019078917981033
952,R,0.8075847061131416
953,R,0.8028942055165817
954,R,0.8564125211074881
955,R,0.9160355053465523
956,R,0.7879414076214764
957,R,0.8570940732193013
958,R,0.9294310571799521
959,R,0.7495492797403009
960,R,0.8667175216975875
961,R,0.8515233891541016
962,R,0.9003112344047164
963,R,0.8502430362316902
964,R,0.9139142726089995
965,R,0.8443689785114781
966,R,0.7749619016745509
967,R,0.746916392048447
968,R,0.608338268031393
969,R,0.6922992305983956
970,R,0.8319972399728282
971,R,0.8958667862239319
972,R,0.8611967715437011
973,R,0.7913242339510701
974,R,0.8488039329038877
975,R,0.9110701155973423
976,R,0.9110208402026045
977,R,0.882254449210114
978,R,0.9053065962267823
979,R,0.8845630966863364
980,R,0.9316783755447531
981,R,0.896853495928329
982,R,0.9087479424752116
983,R,0.9211864706579128
984,R,0.8706493226774571
985,R,0.8707737493606942
986,R,0.7815934184034071
987,R,0.9118882877848722
988,R,0.6860828816346255
989,R,0.807918662764584
990,R,0.6373024284345088
991,R,0.4481123418960502
992,W,0.9309330717266742
993,W,0.8803621812457372
994,W,0.9059720958041441
995,W,0.9922033725740229
996,W,0.9939440496443578
997,W,0.9411231874476516
