epoch,Hypnogram,Confidence
202,N3,0.9303997284485184
203,N3,0.9556404110115488
204,N3,0.8686847378683767
205,N3,0.9019984198739313
206,N2,0.45562993215541986
207,N3,0.7066663491101454
208,N3,0.44119157079877946
209,N2,0.4720634243373558
210,N3,0.39612839366047264
211,N3,0.46162489012804614
212,N2,0.48879309744567767
213,N3,0.6657751657902774
214,N3,0.46266939853613037
215,N3,0.5782405356149528
216,N3,0.5022644643168236
217,N3,0.43028974895489086
218,N3,0.42406045561726136
219,N3,0.5384230917490186
220,N3,0.42078899470616016
221,N3,0.5122442386284217
222,N3,0.5033209027652401
223,N3,0.5838282482707139
224,N3,0.5188672303939329
225,N3,0.5172235564371698
226,N3,0.7275596040422462
227,N3,0.5629545827271712
228,N3,0.5857529264719997
229,N2,0.45627880935836074
230,N3,0.40153016380740836
231,N2,0.5653799658516095
232,N2,0.5791038364898092
233,N2,0.510108576459697
234,N3,0.46459698024348317
235,N2,0.614186134680281
236,N2,0.7068532994120494
237,N2,0.7035301423022525
238,N2,0.6638397384702933
239,N2,0.6795005373285269
240,N2,0.5254924175623255
241,N2,0.5884835683296734
242,N3,0.473511568398267
243,N2,0.6196675152294338
244,N2,0.41871875755154087
245,N3,0.4545639122126367
246,N3,0.434938727909079
247,N2,0.44585157864658875
248,N3,0.48916820847369963
249,N3,0.5104439664998088
250,N3,0.49588973588895846
251,N2,0.46924202679466176
252,N2,0.44925960697910716
253,N2,0.48883033620674327
254,N2,0.4471157347577067
255,N2,0.5404195245551383
256,N2,0.5305552749644034
257,N2,0.5638268684675287
258,N2,0.5458066655006614
259,N2,0.5394911801382575
260,N3,0.5679155743358526
261,N2,0.5561357053470476
262,N2,0.5194202272410069
263,N3,0.4701195408804433
264,N3,0.5787484298457972
265,N3,0.5108596748558265
266,N2,0.4075434780429216
267,N2,0.5262228001575924
268,N2,0.5398252341283084
269,N3,0.6832604433818854
270,N2,0.41663809564541243
271,N2,0.4510142467895217
272,N3,0.5911040360174665
273,N3,0.7482400403673923
274,N2,0.43941821581867935
275,N2,0.4768074916128953
276,N2,0.4291970201748588
277,N2,0.4504368611355925
278,N3,0.776574742149077
279,N2,0.4522593516824242
280,N2,0.633379482188234
281,N2,0.49011168940355126
282,W,0.6258690684899708
283,N2,0.5556852109665027
284,W,0.8080595448476257
285,R,0.3171112671806749
286,N2,0.38079142515501035
287,W,0.40095786697644414
288,N2,0.3455784350419767
289,W,0.5453329172087656
290,W,0.8473365786853913
291,W,0.4081974748585563
292,W,0.44071901548229675
293,W,0.6397463260394617
294,N2,0.38451538767714555
295,N3,0.8115574823116541
296,N3,0.8873488816197154
297,N3,0.7545341563431807
298,N3,0.48640450016189735
299,N3,0.6402674263922292
300,W,0.8464253943739973
301,W,0.9118811187956584
302,W,0.8500818677996081
303,W,0.8608463275238651
304,W,0.9400498857603349
305,W,0.8421308041481153
306,W,0.8437757072085714
307,W,0.8289112701960155
308,W,0.6441034650711476
309,W,0.44399623367217783
310,W,0.6374934967824506
311,W,0.6976235799554217
312,W,0.6848780643178353
313,W,0.5451473171808712
314,N2,0.5687880166103705
315,W,0.6344399496961853
316,W,0.4718304840275331
317,N2,0.6221027410309544
318,W,0.6194517665401414
319,N2,0.6055296894893877
320,N2,0.4496235064492629
321,N2,0.44847005246871363
322,N2,0.6161633062468572
323,N2,0.4986684727481882
324,N2,0.6370129307190615
325,N2,0.6893523146654454
326,N2,0.7312082646205119
327,N2,0.7688039008934449
328,N2,0.7187012685510384
329,N2,0.6746767571448704
330,N1,0.5598289123286572
331,N3,0.7830000662996982
332,N3,0.8939106079726455
333,N3,0.8226394705021314
334,N3,0.9363952344261078
335,N3,0.9302045667855777
336,N3,0.9406201846500826
337,N3,0.9109256825776143
338,N3,0.9280760770403778
339,N3,0.95961482796146
340,N3,0.939309191767082
341,N3,0.9275032091829367
342,N3,0.9613647667364461
343,N3,0.9606764919914678
344,N3,0.9482504939424828
345,N3,0.8171842205366512
346,N3,0.9448201930010853
347,N3,0.9113651536771424
348,N3,0.9508038405489779
349,N3,0.9061788786842556
350,N3,0.9570485943835462
351,N3,0.9528170835556502
352,N3,0.9583895710811262
353,N3,0.9696932869000973
354,N3,0.9527880238184041
355,N3,0.9761235537546463
356,N3,0.9804103970890207
357,N3,0.9750078153625028
358,N3,0.9316984979315255
359,N3,0.9633070950512639
360,N3,0.9734153974998716
361,N3,0.9755313515019404
362,N3,0.9508343427188054
363,N3,0.9597972425189075
364,N3,0.9569410521892239
365,N3,0.9676634454140658
366,N3,0.9296069876721731
367,N3,0.940002264128325
368,N3,0.9833421222422084
369,N3,0.9736836625803494
370,N3,0.9766774876472385
371,N3,0.9616628653735979
372,N3,0.9722631405750513
373,N3,0.9573949063779433
374,N3,0.7086105325876927
375,N3,0.9760767235703561
376,N3,0.9759054648445299
377,N3,0.954733434051995
378,N3,0.9575398614861942
379,N3,0.9801756382169503
380,N3,0.9673934223217844
381,N3,0.9700809658058894
382,N3,0.9579696163872615
383,N3,0.879893196585542
384,N3,0.9671850275670203
385,N3,0.9538736002780626
386,N3,0.7123597018364627
387,N3,0.8785247913711534
388,N3,0.8889927574114769
389,N3,0.9559968005182933
390,N3,0.9637104275318414
391,N3,0.9325101317974969
392,N3,0.9827246362785069
393,N3,0.969799196437463
394,N3,0.969621570361442
395,N3,0.8979319333454157
396,N3,0.9165826561099961
397,N3,0.8941784501983012
398,N3,0.8811721343389697
399,N3,0.9464104515045346
400,N3,0.875115436484149
401,N3,0.7592823862423159
402,N3,0.52232427393315
403,N3,0.8511786858097681
404,N3,0.8773656496735497
405,N3,0.6642540308338004
406,N2,0.5181054774847063
407,N2,0.4990476446037525
408,N3,0.7182591695201985
409,N3,0.6407290913988705
410,N3,0.3738303091983753
411,N3,0.9391291951560738
412,N3,0.8618360766780513
413,N3,0.9496274426990321
414,N3,0.8896624879875774
415,N3,0.9482897514836497
416,N3,0.9228883423563442
417,N3,0.9217446623414524
418,N3,0.9562526195308554
419,N3,0.9400494675827079
420,N3,0.9255639365774209
421,N3,0.749655205429295
422,N3,0.9792008318202093
423,N3,0.9675278924713621
424,N3,0.8815003907332825
425,N3,0.8686321074639605
426,N3,0.9804982374752201
427,N3,0.9880368671181516
428,N3,0.9648630556711245
429,N3,0.9822150084237128
430,N3,0.9767142342698097
431,N3,0.9811562161144749
432,N3,0.9622906486901817
433,N3,0.9645525021906226
434,N3,0.9680725838618144
435,N3,0.537521198997244
436,N3,0.5330553078182511
437,N3,0.6156563167205346
438,N3,0.627716370606417
439,N2,0.6090847832881543
440,N3,0.6203459983285367
441,N3,0.7167345142842136
442,N3,0.549086347612084
443,N3,0.7368317172453687
444,N3,0.637526886353342
445,N2,0.3923387257012674
446,N1,0.3780773845161315
447,W,0.652836338086904
448,W,0.4614535898769596
449,N2,0.4674457939386453
450,N2,0.5109889673289215
451,N2,0.5164425212278608
452,N2,0.5134488304690262
453,N2,0.39599863262342183
454,N1,0.40753462655965644
455,W,0.3334268055089199
456,R,0.34304513212579724
457,N3,0.6640468434594732
458,N3,0.4736462782243085
459,N2,0.48422694685621664
460,W,0.5924781489583041
461,W,0.889949736573388
462,N1,0.3803418783054561
463,N1,0.4542676421591116
464,W,0.7596344541611081
465,W,0.857479808040196
466,W,0.8730820150442055
467,N1,0.47766919322911133
468,N2,0.3670043154200354
469,N2,0.45432738174393017
470,N2,0.4943819224388693
471,N2,0.5688185288480689
472,N2,0.7267263640789847
473,N2,0.46729785988615924
474,N2,0.5053051789316826
475,N2,0.5506662191978834
476,N2,0.426646234199528
477,N2,0.5480630293800695
478,N2,0.4315149462788043
479,N2,0.6426911582627327
480,N2,0.6430233374410298
481,N2,0.7329282829869368
482,N2,0.4674987849342645
483,N2,0.5627655290742795
484,N2,0.6029336831362717
485,N2,0.5429175309861249
486,N2,0.6116691835942348
487,N2,0.3570383583397762
488,W,0.29573393645945567
489,N1,0.30015147298436085
490,N1,0.3426540550751068
491,N1,0.4468103422271556
492,N2,0.4279311994434285
493,N2,0.41681151596545596
494,N2,0.581419712475056
495,N2,0.5459292413441468
496,N2,0.5296569904881668
497,N2,0.5976575740822159
498,N2,0.6866045453996469
499,N2,0.6763426792570166
500,N2,0.708917045266699
501,N2,0.7960303457080005
502,N2,0.7186297010253759
503,R,0.40664227457411856
504,N2,0.49061954257356255
505,N2,0.34583008763616774
506,R,0.2911344892379086
507,N2,0.3191270990900478
508,N2,0.6103366770090274
509,N2,0.3696160158943487
510,N2,0.3290878793553931
511,N2,0.303241498033627
512,W,0.44390027568428936
513,N2,0.6451122749848519
514,N2,0.4725796589361412
515,N3,0.5655240875593013
516,N3,0.6061934915540904
517,N3,0.6686947323581703
518,N3,0.8298900001667205
519,N3,0.52899765817716
520,N3,0.4641450316941882
521,N3,0.5622837701029761
522,N3,0.48709430678487775
523,N2,0.3628121133553424
524,N3,0.4862755360416071
525,W,0.42323774650207235
526,N2,0.46344367863056907
527,N3,0.664535619014206
528,N3,0.7072688516534582
529,N3,0.7894336623162562
530,N3,0.6392691308411527
531,N3,0.7554313839441397
532,N3,0.7560339420140705
533,N3,0.738338068153801
534,N3,0.6940471814909416
535,N3,0.646635141182276
536,N3,0.5322750368686344
537,N3,0.6920853776180167
538,N3,0.7031160374561611
539,N3,0.650646395238566
540,N3,0.6710771910513142
541,N3,0.7182488832329759
542,N3,0.694490437171263
543,N3,0.7040905763296862
544,N3,0.7133772308957349
545,N3,0.6213634394156442
546,W,0.4905968440638593
547,W,0.35746123880618946
548,W,0.7299297908164354
549,W,0.4618640380126629
550,W,0.5375510916152649
551,W,0.34993707463107643
552,N2,0.3723823568513375
553,W,0.4119566669016245
554,W,0.479566161429962
555,N2,0.3439731264211938
556,N3,0.38871195258009
557,N3,0.5618193917195174
558,N3,0.5669179023567703
559,N3,0.5264241868753173
560,N3,0.5211271290140888
561,N3,0.5138840299414581
562,N3,0.6079527837262281
563,W,0.3964087596736363
564,N3,0.608773023444051
565,N3,0.5298667261704931
566,N3,0.4884044892317143
567,N3,0.70520802447142
568,N3,0.753097581639074
569,N3,0.709298801758145
570,N2,0.26934309030260556
571,N3,0.7651720250268003
572,N3,0.6313591837638304
573,N3,0.5490844535095629
574,N3,0.692185368812728
575,N3,0.6558065919937787
576,N3,0.7077602253561116
577,N3,0.6792097062484375
578,N3,0.6448703627248034
579,N3,0.7233274832198157
580,N3,0.6835356555859985
581,N3,0.5997036280711031
582,N3,0.7520434629152091
583,N3,0.8221304160495466
584,N3,0.7427090577052593
585,N3,0.6902951834908233
586,N3,0.6354598828674652
587,N3,0.7163180621792125
588,N3,0.735732301570559
589,N3,0.5534093826103665
590,N3,0.5181757440082035
591,N3,0.638426373278859
592,N3,0.7542931063254836
593,N3,0.7388675855608171
594,N3,0.8262795132072158
595,N3,0.5180650163276682
596,N3,0.6419460623632627
597,N3,0.592887563398089
598,N3,0.5295922428596272
599,N3,0.5944067595407084
600,N3,0.6541759399080779
601,N3,0.6027524592700173
602,N3,0.7292924133588361
603,N3,0.7359861377520083
604,N3,0.6817885347037613
605,N3,0.7498215122447554
606,N3,0.7492840368363137
607,N3,0.6131425248631482
608,N3,0.6286376516273829
609,N3,0.7055892931759808
610,N3,0.7715533495492481
611,N3,0.7311136182271675
612,N3,0.7119928654719289
613,N3,0.8200117486646408
614,N3,0.6289276747031383
615,N3,0.6883572559959762
616,N3,0.8200333144226759
617,N3,0.8112581313262961
618,N3,0.7702292697123274
619,N3,0.7393838878452406
620,N3,0.6613237636059957
621,N3,0.5350240701812193
622,N3,0.6316707418634676
623,N3,0.687611073994414
624,N3,0.725611113789354
625,N3,0.756926401070266
626,N3,0.6261044226060699
627,N3,0.5134917055976562
628,N3,0.534632052159037
629,N3,0.4025561609721021
630,N3,0.3220902095997447
631,N3,0.5309092655352964
632,N3,0.5570561184690757
633,N3,0.4167288314441783
634,N3,0.4671961434379904
635,N3,0.5482977008171108
636,N3,0.4559118432611729
637,N2,0.35886884903133554
638,W,0.7198464824779078
639,W,0.8003882903713607
640,W,0.6754509231665122
641,N2,0.7937398850244549
642,N2,0.9036958486799824
643,N2,0.843154349259928
644,N2,0.8464460176726722
645,N2,0.8028779611808419
646,N2,0.8973641869272602
647,N2,0.4666786775678477
648,W,0.7730380215900547
649,W,0.8518330554335387
650,W,0.7543674410605039
651,W,0.8899869267075826
652,W,0.828494096633679
653,W,0.9093946588620689
654,W,0.8505555160286079
655,W,0.7835614483072941
656,W,0.75799285933434
657,W,0.9263900641046116
658,W,0.9540142013488653
659,W,0.9383974302234643
660,W,0.8023697631711824
661,W,0.7868847206313339
662,W,0.5068864547191648
663,W,0.4275262476402626
664,R,0.4885561445611044
665,W,0.5453587461773949
666,W,0.589633010029387
667,W,0.3568206164226228
668,W,0.5745552959780228
669,W,0.38101764077569583
670,R,0.5082995080628863
671,R,0.39002752583172634
672,W,0.4934789836808174
673,W,0.6768583572399443
674,W,0.44164484695349204
675,W,0.6049151345844758
676,W,0.6242401128489123
677,W,0.31453317258707253
678,W,0.40854071822700994
679,W,0.4919130304176547
680,W,0.48152744880152454
681,W,0.41641703751796555
682,W,0.6219033436914492
683,W,0.5734556624948645
684,W,0.7088035244182862
685,W,0.7699588335892606
686,W,0.7304672939352927
687,W,0.4940701063665082
688,W,0.7376998295501505
689,W,0.5780746828898452
690,W,0.4401038252227515
691,W,0.6192707308589904
692,W,0.3458026495213706
693,R,0.32979622616220267
694,W,0.3827046795468174
695,W,0.6156886675263376
696,W,0.4369288545834938
697,W,0.8995185466925498
698,W,0.5881094053619149
699,W,0.7076034627034301
700,W,0.447711094956911
701,W,0.6955361003491674
702,W,0.7887779360867504
703,W,0.718555079120923
704,W,0.4471597464883176
705,W,0.4466440893869626
706,W,0.4916453926234869
707,N2,0.3724301454942338
708,W,0.48292680072496197
709,W,0.4854985174105719
710,W,0.5881417930572993
711,W,0.4117850452649014
712,N2,0.3906970115683567
713,W,0.3696847311426579
714,N2,0.39865567999805473
715,W,0.6155547417266658
716,W,0.49846760985315935
717,W,0.628302536134346
718,W,0.9139370042621143
719,W,0.8636194275518516
720,W,0.7022163657400387
721,W,0.9326561780680512
722,W,0.8712848829839605
723,W,0.9563412351741735
724,W,0.9287162270207917
725,W,0.9416567579991336
726,W,0.9350883970154271
727,W,0.9389138101095198
728,W,0.955318962624893
729,W,0.7597972289352745
730,W,0.9660719095666644
731,W,0.6858246279645333
732,W,0.8857610114324227
733,W,0.6622007893865387
734,W,0.7395399372481589
735,W,0.5913175767024614
736,N2,0.3976699369621706
737,N2,0.5492970736768449
738,N2,0.3918643644189941
739,N2,0.3838337236125392
740,W,0.3797734450598503
741,W,0.5444545003545008
742,W,0.6197570618518528
743,N2,0.4630443283776198
744,N2,0.4172600092606406
745,W,0.4875459012390936
746,N2,0.3286789840185741
747,N2,0.4021584229773083
748,W,0.4273616242646077
749,W,0.6299633417715843
750,W,0.5643037866559857
751,W,0.5202580093444326
752,W,0.4686790879008402
753,W,0.4824984974220408
754,W,0.32887419882657865
755,W,0.6036041879820341
756,W,0.3081548014053656
757,N2,0.2991854130140642
758,N2,0.31461300335018505
759,N2,0.3775013462015419
760,N2,0.34378077339055696
761,W,0.31717061467875185
762,N2,0.36139442084380075
763,W,0.5374767505232674
764,N2,0.5621109967270383
765,W,0.9183710256927541
766,W,0.6799156374091526
767,W,0.40464762304117585
768,N1,0.311123262240007
769,W,0.30514134777776947
770,N1,0.30975341142136137
771,R,0.34803058728926206
772,R,0.3725339134260443
773,W,0.33301236659454564
774,R,0.33563502423907576
775,N1,0.3450182732043545
776,N1,0.3540086410344257
777,N1,0.2922616600347693
778,W,0.31414638984861437
779,W,0.3516428795446607
780,N1,0.33101820945167515
781,W,0.32382210916787496
782,W,0.29740788332809664
783,W,0.5656661770561465
784,N2,0.4005895399477083
785,W,0.3587770755135624
786,W,0.5287253408827589
787,W,0.6006632008125985
788,W,0.42290515087041486
789,W,0.45151251190301467
790,W,0.5326061082556628
791,W,0.5364254945775876
792,N2,0.42304045991782613
793,W,0.7134442268038951
794,W,0.6790293160142393
795,W,0.7202966404171068
796,W,0.7308350084660041
797,W,0.7608291138406096
798,W,0.569029249859268
799,W,0.562636544206164
800,W,0.7698514412310078
801,W,0.5279118834872041
802,W,0.5634895516807208
803,W,0.7213309305659273
804,W,0.44953289230756316
805,W,0.5154244422628044
806,W,0.6688417139131119
807,W,0.6074641767175655
808,W,0.7651473289706098
809,W,0.521518874308294
810,W,0.5672167797829151
811,W,0.7207431292887612
812,W,0.8730051791635772
813,W,0.9026598451837884
814,W,0.8089157799717724
815,W,0.5441889237275028
816,W,0.6838562049407892
817,W,0.6942465523997278
818,W,0.9020420573550804
819,W,0.8586867331207764
820,W,0.6957614400936603
821,W,0.8534652346411292
822,W,0.8307549229991221
823,W,0.6786205905618135
824,W,0.671822129011669
825,W,0.8266054457309597
826,W,0.6618133707913532
827,W,0.9359890992043733
828,W,0.8843557683621196
829,W,0.9688937505712952
830,W,0.9587255655546805
831,W,0.9650766367665192
832,W,0.9536044809481423
833,W,0.9587534418216113
834,W,0.9384029856086366
835,W,0.8973644881027278
836,W,0.8908157362342837
837,W,0.4163498708047687
838,W,0.46897760069818595
839,N2,0.4386407922654591
840,W,0.39660389371240784
841,N1,0.5414727683202529
842,N1,0.4905536497219435
843,W,0.8494306089879664
844,W,0.6966067213246662
845,W,0.588217597397985
846,W,0.7187337694977054
847,W,0.6121338774237763
848,W,0.6721434479508014
849,W,0.4693989026765912
850,W,0.399763491029865
851,W,0.3158240950245207
852,W,0.3563431472171161
853,W,0.6824076312255243
854,W,0.7948679341700859
855,W,0.4184125739997755
856,W,0.5032183892547905
857,W,0.8348333062040693
858,W,0.3100149631922866
859,W,0.562768776336949
860,W,0.47520364888824074
861,W,0.638771497369417
862,W,0.8093098318580318
863,W,0.9254327944877762
864,W,0.9036411268973564
865,W,0.5332504746033587
866,W,0.6381252458763098
867,W,0.8053534863824132
868,W,0.7331414868327957
869,W,0.5157911744033268
870,W,0.8978738689252138
871,W,0.7221060055250068
872,W,0.5025970454515992
873,W,0.5082885191279309
874,W,0.41262243293163064
875,N2,0.4363072720711141
876,N2,0.4317995932755619
877,W,0.3878070587262638
878,W,0.42892719927554235
879,W,0.4215545452684795
880,W,0.8735113425015368
881,W,0.8267010712257624
882,W,0.6106469320451414
883,W,0.778839043374838
884,W,0.46342819224682785
885,N2,0.3763869243885078
886,W,0.5612269633750815
887,N2,0.42929891198951853
888,W,0.45473732424745833
889,W,0.7252912661174777
890,W,0.5383473075429871
891,N2,0.398946263167881
892,W,0.5279836618715641
893,W,0.584204795001074
894,N2,0.42547988272065423
895,N1,0.4583643361632181
896,N1,0.4242178152925201
897,W,0.6030779923599892
898,N2,0.5272722163928544
899,N2,0.33230120483843223
900,N2,0.37485681451456676
901,N2,0.48096697471907146
902,N2,0.41228893467266997
903,N2,0.6005548313512092
904,N2,0.5868043771355023
905,W,0.4107714336510343
906,N2,0.4439005775265758
907,N2,0.6144838064968677
908,N2,0.6633143694717933
909,N2,0.5432037029527074
910,N2,0.45586544840902243
911,N2,0.28634213028093325
912,N2,0.5839992475803626
913,N2,0.6331711400042506
914,N2,0.6769925579857351
915,N2,0.6403780378149031
916,N2,0.4552565804017353
917,N2,0.5440102721747606
918,N2,0.45460833359012587
919,W,0.4275522279595925
920,W,0.5544831276531166
921,N2,0.4012113450419744
922,N2,0.3391666020678898
923,N1,0.3924674499782366
924,N1,0.47507172639187956
925,N1,0.3529674281324711
926,N1,0.43245048377911716
927,N2,0.2777288778324528
928,W,0.5059282856974013
929,N1,0.3405395134853401
930,W,0.3381551440320759
931,N1,0.3279918223312322
932,N2,0.3188362422456636
933,W,0.3586935625156622
934,W,0.3780668549533662
935,N1,0.3273233955143593
936,N1,0.2709779310304293
937,N2,0.31863929142422304
938,N2,0.316209033656191
939,N1,0.32630906060425197
940,N1,0.3711126538471935
941,N1,0.3320222800562554
942,W,0.41705458482166724
943,N1,0.3884104061353718
944,W,0.43852760157648374
945,W,0.3799414714205003
946,N2,0.42767927195489946
947,W,0.35583543379924437
948,W,0.4274108092157769
949,W,0.4284782084171675
950,W,0.5708442963904667
951,W,0.4869622903256711
952,N2,0.39479032477175663
953,N2,0.5127795007790324
954,N2,0.3694746910405379
955,N2,0.365811803644245
956,N1,0.3701334891879992
957,N2,0.35633206546078894
958,N2,0.37200868684445626
959,N2,0.3769338171958991
960,N1,0.4183851074473448
961,N1,0.42209626375997766
962,N2,0.36930125255350993
963,N1,0.3713644314161084
964,N1,0.4616942962067937
965,N2,0.4866854763486285
966,N2,0.4745387803077195
967,N2,0.42437394708000153
968,N2,0.49858366911129415
969,N2,0.4200961526972703
970,W,0.32996075881995457
971,N1,0.3297898976184079
972,N1,0.3044703541086867
973,W,0.6570355017706607
974,W,0.7820703287464558
975,W,0.6346945231288883
976,W,0.37482741713839096
977,R,0.3460691155563489
978,W,0.38301306813234165
979,W,0.44811102297213296
980,W,0.5040785648899496
981,W,0.5327408148358799
982,W,0.4888773951799132
983,N1,0.4272330445979234
984,R,0.37506768007883423
985,R,0.4288939982537607
986,R,0.5637359806643386
987,N1,0.3805550867122585
988,R,0.46489450874127825
989,R,0.5671969130434223
990,R,0.45797572385360935
991,W,0.5077403570176771
992,W,0.5346035860044662
993,W,0.7183260391391431
994,R,0.38860292071668384
995,W,0.44908145054552934
996,W,0.42398997371835484
997,R,0.6184554802667637
998,R,0.3960918993691262
999,R,0.5509217777583811
1000,R,0.3407151566086984
1001,W,0.6738652889920387
1002,R,0.47291967204680135
1003,W,0.7649769084632376
1004,W,0.6154721118421467
1005,R,0.48427105603101345
1006,W,0.7197319619850332
1007,N2,0.38204135425702107
1008,R,0.29402583567095064
1009,W,0.5253186963948033
1010,W,0.8927865991269295
1011,W,0.8911950889370642
1012,W,0.7817228204542539
1013,W,0.951161300397911
